timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
16.36,-0.07797000000000001,-0.00269,-0.1918465913792167,0.014172073526193797,11.9,-0.9278430000000002
16.38,-0.0791,-0.00269,-0.21582741530161878,0.008028514559173788,11.9,-0.9412900000000001
16.4,-0.0791,-0.00269,-0.21582741530161878,0.0034208453339089973,11.9,-0.9412900000000001
16.42,-0.0791,-0.00269,-0.21582741530161878,0.0003490658503987693,11.9,-0.9412900000000001
16.44,-0.0791,-0.00269,-0.21582741530161878,-0.004258603374866241,11.9,-0.9412900000000001
16.46,-0.0791,-0.00269,-0.1918465913792167,-0.007330382858376024,11.9,-0.9412900000000001
16.48,-0.07797000000000001,-0.00269,-0.1918465913792167,-0.010402162341886031,11.9,-0.9278430000000002
16.5,-0.07684,-0.00538,-0.1678657674568146,-0.015009831567151263,11.9,-0.9143960000000001
16.52,-0.07571,-0.00538,-0.1678657674568146,-0.018081611050661268,11.9,-0.900949
16.54,-0.07345,-0.01076,-0.1678657674568146,-0.021153390534171278,11.9,-0.874055
16.56,-0.07119,-0.01076,-0.1678657674568146,-0.025761059759436284,11.9,-0.847161
16.580000000000002,-0.07119,-0.01076,-0.1678657674568146,-0.029600784113823792,11.9,-0.847161
16.6,-0.06554,-0.00538,-0.1678657674568146,-0.033440508468211526,11.9,-0.779926
16.62,-0.06215,-0.00538,-0.1678657674568146,-0.03651228795172153,11.9,-0.7395849999999999
16.64,-0.05876000000000001,-0.00538,-0.1678657674568146,-0.04111995717698654,11.9,-0.6992440000000001
16.66,-0.05537,-0.00538,-0.1678657674568146,-0.042655846918741545,11.9,-0.658903
16.68,-0.05085,-0.00538,-0.14388494353441253,-0.04572762640225155,11.9,-0.605115
16.7,-0.04633,-0.00269,-0.14388494353441253,-0.04879940588576133,11.9,-0.551327
16.72,-0.04181,-0.00269,-0.11990411961201045,-0.05033529562751656,11.9,-0.497539
16.740000000000002,-0.037290000000000004,-0.00269,-0.11990411961201045,-0.05187118536927179,11.9,-0.44375100000000006
16.76,-0.03164,0.0,-0.09592329568960835,-0.05494296485278179,11.9,-0.376516
16.78,-0.03164,0.0,-0.09592329568960835,-0.055454928100033454,11.9,-0.376516
16.8,-0.03164,0.0,-0.09592329568960835,-0.05596689134728491,11.9,-0.376516
16.82,-0.01582,-0.00538,-0.047961647844804174,-0.056478854594536575,11.9,-0.188258
16.84,-0.010170000000000002,-0.00538,-0.023980823922402087,-0.056478854594536575,11.9,-0.12102300000000003
16.86,-0.00452,-0.00538,-0.023980823922402087,-0.056478854594536575,11.9,-0.053787999999999996
16.88,0.00113,-0.00538,0.0,-0.056478854594536575,11.9,0.013446999999999999
16.9,0.0067800000000000004,-0.00538,0.0,-0.056478854594536575,11.9,0.080682
16.92,0.012430000000000002,0.0,0.0,-0.056478854594536575,11.9,0.14791700000000002
16.94,0.01808,0.0,0.0,-0.056478854594536575,11.9,0.21515199999999998
16.96,0.02373,0.0,0.0,-0.05494296485278179,11.9,0.282387
16.98,0.02825,0.0,0.023980823922402087,-0.05340707511102657,11.9,0.336175
17.0,0.0339,0.0,0.023980823922402087,-0.05187118536927179,11.9,0.40341
17.02,0.03955,0.0,0.047961647844804174,-0.05033529562751656,11.9,0.47064500000000004
17.04,0.04407,0.0,0.07194247176720626,-0.047263516144006326,11.9,0.524433
17.06,0.04859,0.0,0.09592329568960835,-0.04419173666049655,11.9,0.578221
17.080000000000002,0.05311,0.0,0.09592329568960835,-0.04111995717698654,11.9,0.632009
17.1,0.05763,0.0,0.11990411961201045,-0.038048177693476536,11.9,0.685797
17.12,0.061020000000000005,0.0,0.14388494353441253,-0.03497639820996631,11.9,0.7261380000000001
17.14,0.06441,0.0,0.14388494353441253,-0.030368728984701516,11.9,0.7664789999999999
17.16,0.0678,0.0,0.1678657674568146,-0.02729694950119151,11.9,0.80682
17.18,0.07119,0.0,0.1678657674568146,-0.022689280275926278,11.9,0.847161
17.2,0.07345,0.0,0.1678657674568146,-0.018081611050661268,11.9,0.874055
17.22,0.07571,0.0,0.1918465913792167,-0.013473941825396482,11.9,0.900949
17.240000000000002,0.07797000000000001,0.0,0.1918465913792167,-0.00886627260013125,11.9,0.9278430000000002
17.26,0.0791,0.0,0.21582741530161878,-0.004258603374866241,11.9,0.9412900000000001
17.28,0.08023,0.0,0.21582741530161878,0.0003490658503987693,11.9,0.954737
17.3,0.08023,0.0,0.21582741530161878,0.0034208453339089973,11.9,0.954737
17.32,0.08023,0.0,0.21582741530161878,0.008028514559173788,11.9,0.954737
17.34,0.08023,0.0,0.21582741530161878,0.012636183784438577,11.9,0.954737
17.36,0.0791,0.0,0.1918465913792167,0.015707963267949026,11.9,0.9412900000000001
17.38,0.07797000000000001,0.0,0.1918465913792167,0.020315632493214036,11.9,0.9278430000000002
17.400000000000002,0.07684,0.0,0.1918465913792167,0.024923301718478834,11.9,0.9143960000000001
17.42,0.07458000000000001,0.0,0.1678657674568146,0.027995081201989274,11.9,0.8875020000000001
17.44,0.07232,0.0,0.1678657674568146,0.03106686068549927,11.9,0.8606079999999999
17.46,0.07006,0.0,0.1678657674568146,0.03413864016900884,11.9,0.833714
17.48,0.06667,0.0,0.1678657674568146,0.03874630939427407,11.9,0.793373
17.5,0.06328,0.0,0.1678657674568146,0.0418180888777843,11.9,0.753032
17.52,0.05876000000000001,0.0,0.1678657674568146,0.04488986836129386,11.9,0.6992440000000001
17.54,0.05537,0.0,0.1678657674568146,0.04796164784480387,11.9,0.658903
17.56,0.05085,0.0,0.14388494353441253,0.051033427328313875,11.9,0.605115
17.580000000000002,0.04633,0.0,0.14388494353441253,0.0525693170700691,11.9,0.551327
17.6,0.04068000000000001,0.0,0.11990411961201045,0.05564109655357911,11.9,0.48409200000000013
17.62,0.03616,0.0,0.11990411961201045,0.057176986295334103,11.9,0.43030399999999996
17.64,0.030510000000000002,0.0,0.09592329568960835,0.058712876037089114,11.9,0.36306900000000003
17.66,0.024860000000000004,0.0,0.07194247176720626,0.06024876577884412,11.9,0.29583400000000004
17.68,0.01921,0.0,0.047961647844804174,0.06024876577884412,11.9,0.22859900000000002
17.7,0.012430000000000002,0.0,0.047961647844804174,0.06024876577884412,11.9,0.14791700000000002
17.72,0.0067800000000000004,0.0,0.023980823922402087,0.06024876577884412,11.9,0.080682
17.740000000000002,0.00113,0.0,0.0,0.06024876577884412,11.9,0.013446999999999999
17.76,-0.00452,0.0,0.0,0.06024876577884412,11.9,-0.053787999999999996
17.78,-0.011300000000000001,0.0,0.0,0.06024876577884412,11.9,-0.13447
17.8,-0.01695,0.0,0.0,0.058712876037089114,11.9,-0.201705
17.82,-0.022600000000000002,0.0,0.0,0.058712876037089114,11.9,-0.26894
17.84,-0.02825,0.0,-0.023980823922402087,0.057176986295334103,11.9,-0.336175
17.86,-0.0339,0.0,-0.023980823922402087,0.05564109655357911,11.9,-0.40341
17.88,-0.03955,0.0,-0.047961647844804174,0.05410520681182433,11.9,-0.47064500000000004
17.900000000000002,-0.045200000000000004,0.0,-0.07194247176720626,0.051033427328313875,11.9,-0.53788
17.92,-0.04972000000000001,0.0,-0.09592329568960835,0.049497537586559094,11.9,-0.5916680000000001
17.94,-0.054240000000000003,0.0,-0.09592329568960835,0.04642575810304909,11.9,-0.645456
17.96,-0.05876000000000001,0.0,-0.11990411961201045,0.04335397861953908,11.9,-0.6992440000000001
17.98,-0.06328,-0.00269,-0.14388494353441253,0.03874630939427407,11.9,-0.753032
18.0,-0.06667,-0.00269,-0.14388494353441253,0.035674529910764065,11.9,-0.793373
18.02,-0.07006,-0.00269,-0.1678657674568146,0.03106686068549927,11.9,-0.833714
