time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
5.319917219522563,-0.5119470623346776,-0.25327334667379314,-0.8765381844174178,-4.181627397821965,-1.6498369377211797,-1.4665214211909259,-0.009503738533470474
5.329917219522563,-0.9507799000047422,-0.2620731523883196,-0.884150420404451,-4.2486954254599505,-1.6762982406567035,-1.4867558479009133,-0.017650191274302396
5.339917219522563,-1.137095251264145,-0.270965986169245,-0.8947241010266924,-4.315930425459951,-1.7028254215732674,-1.5070052372279146,-0.021108932447786277
5.349917219522562,-0.9277117200953646,-0.2799659285414889,-0.9049159085231767,-4.363161897821963,-1.7214603261959014,-1.519302506979585,-0.017221955688181467
5.359917219522562,-0.8353027894517338,-0.28905960994342805,-0.9136676599046056,-4.410226397821961,-1.7400293528374953,-1.5314845220033941,-0.015506484735013759
5.369917219522562,-0.12655582948353863,-0.29822387006573225,-0.9180076099339304,-4.410616,-1.7401830681265906,-1.525219102384661,-0.002349370866223943
5.379917219522562,0.1782432617202956,-0.3074040899557483,-0.9175328198514873,-4.410616,-1.7401830681265906,-1.5188068892431619,0.003308891640118883
5.3899172195225615,0.5929875467919833,-0.3165621659332071,-0.9133947228246704,-4.390612472362018,-1.7322907918326627,-1.5045364557028662,0.011008166689373267
5.399917219522561,0.7687737194770808,-0.3256628848551832,-0.9064587032493674,-4.370441972362019,-1.724332637557694,-1.490259012121643,0.014271445152931495
5.409917219522561,1.2225898781623263,-0.33467991759812654,-0.896194852284348,-4.323600102178043,-1.7058514482241545,-1.4655357612680806,0.022696046897377087
5.419917219522561,1.413954499581735,-0.3435768319072435,-0.8828719545111787,-4.2765356021780425,-1.6872824215825595,-1.4408269736524915,0.02624852226120228
5.429917219522561,1.8728012438079764,-0.3523256261565939,-0.8661256321889932,-4.202799731994071,-1.6581903598823964,-1.4057163896216598,0.03476651133642744
5.4399172195225605,2.064722316771946,-0.360889316534121,-0.8462955095545157,-4.128841231994075,-1.6290104608741776,-1.3706640185143169,0.0383293166159317
5.44991721952256,2.3313930434097134,-0.36924364331961596,-0.8241277749614802,-4.041547046902088,-1.5945690443366725,-1.3305119527223401,0.043279767642915246
5.45991721952256,2.439455961590023,-0.37736611965070527,-0.8001891269851795,-3.9541415469020875,-1.5600837091451394,-1.290492117092843,0.04528583779178169
5.46991721952256,1.2382400721070401,-0.3852700177665358,-0.7825859650736031,-3.953418,-1.5597982378939563,-1.2848381518950573,0.022986575669180886
5.47991721952256,0.7168206657152227,-0.3930445176424785,-0.773175544525943,-3.953418,-1.5597982378939563,-1.2795743037644232,0.013306993405291123
5.489917219522559,3.832677727405756,-0.40067814210530417,-0.7483727135725515,-3.7200435108902568,-1.467721681131484,-1.1823457587964619,0.07114947947588374
5.499917219522559,5.166511444985361,-0.407943121429172,-0.7024197770755404,-3.4847210108902567,-1.3748765479235103,-1.0846128783598759,0.09591064685360856
