time,q1_l,q1_r,q2_l,q2_r,ZMPx,ZMPy,CoMx,CoMy,CoMz
5.78,-0.2667897839794492,-0.6432601419562678,0.9173336267999112,0.8070459740093081,0.708200765529273,0.9761441482935769,0.7372629989656909,0.9279788243887233,0.19173183907023764
5.8,-0.23607291175906964,-0.6322819509289967,0.901240693913546,0.8298087592512393,0.708200765529273,0.9761441482935769,0.7418490414095735,0.9205341943697646,0.19173183907023764
5.819999999999999,-0.18822532832179176,-0.6255688616820889,0.8722650909828302,0.8454003909244908,0.708200765529273,0.976144148293577,0.7467903670434707,0.9125005762105073,0.19173183907023764
5.84,-0.149496842718644,-0.6110789100429049,0.8454996609369101,0.8721792832935407,0.7905714764974374,0.840680092546874,0.7518669058045976,0.9042416647058664,0.19173183907023764
5.859999999999999,-0.11404923781499365,-0.5950339543879661,0.820953827983487,0.8946191783955418,0.7905714764974372,0.840680092546874,0.7568071578189987,0.8962056961886539,0.19173183907023764
5.88,-0.08774959902613183,-0.5785533901717254,0.8066019533673676,0.9124206853609416,0.7905714764974372,0.840680092546874,0.7613910646001304,0.8887562999466325,0.19173183907023764
5.8999999999999995,-0.07209855250780978,-0.5625823500945166,0.804776984235491,0.9259951104703553,0.7905714764974372,0.840680092546874,0.7654948102983313,0.8820988511159235,0.19173183907023764
5.92,-0.06750995718589098,-0.5477342672583002,0.8163085999179188,0.9360918350563472,0.7905714764974372,0.840680092546874,0.7690827046243905,0.8762938530944678,0.19173183907023764
5.9399999999999995,-0.07343921910591272,-0.5342961048169159,0.8404492260515275,0.9435081154350947,0.7905714764974372,0.840680092546874,0.7721794177738929,0.8713026344307211,0.19173183907023764
5.96,-0.08871186273514614,-0.5223151606022604,0.8752770937797856,0.9489379718717302,0.7905714764974372,0.840680092546874,0.7748413389391473,0.8670344893982537,0.19173183907023764
5.9799999999999995,-0.11188692640221032,-0.5116998174549566,0.9182800969043976,0.9529248539714408,0.7905714764974372,0.840680092546874,0.7771350596466001,0.8633821041866545,0.19173183907023764
6.0,-0.14152966831968555,-0.5022989339120977,0.9668451676790775,0.9558694888283291,0.7905714764974372,0.840680092546874,0.7791244834358657,0.8602428000313385,0.19173183907023764
6.02,-0.17635485849376192,-0.4939508158728052,1.0185433991319255,0.9580582239460789,0.7905714764974372,0.840680092546874,0.7808649822124178,0.8575281919770905,0.19173183907023764
6.04,-0.21526601335709133,-0.48650660065160956,1.0712382896139176,0.9596934322078652,0.7905714764974372,0.840680092546874,0.7824021392872376,0.8551663098774356,0.19173183907023764
6.06,-0.25733442594827693,-0.4798371074957888,1.1230905256501234,0.960918635309215,0.7905714764974372,0.840680092546874,0.7837728771071627,0.8530998041393393,0.19173183907023764
6.08,-0.3017532249853648,-0.47383128895384896,1.172521071462239,0.9618368535266056,0.7905714764974372,0.840680092546874,0.7850074342253012,0.8512827627776438,0.19173183907023764
6.1,-0.347787320917353,-0.46839176344316424,1.2181684863038467,0.9625231183862477,0.7905714764974372,0.840680092546874,0.7861313241929656,0.8496775678365164,0.19173183907023764
6.12,-0.39472951491637664,-0.46343034235035624,1.2588562908258523,0.9630327132149827,0.7905714764974372,0.840680092546874,0.7871669089282658,0.8482523974607853,0.19173183907023764
6.14,-0.4418674442986307,-0.4588646517986381,1.293574784117329,0.9634065590621714,0.7905714764974372,0.840680092546874,0.7881345224659543,0.846979481269776,0.19173183907023764
6.16,-0.48846371107531494,-0.45461593313503207,1.32147625750072,0.9636747834787511,0.7905714764974372,0.840680092546874,0.7890532255884073,0.845833978949894,0.19173183907023764
6.18,-0.5337505770935741,-0.4506076840066021,1.3418801885864515,0.9638591416803499,0.7905714764974372,0.840680092546874,0.7899413133494164,0.8447932833908696,0.19173183907023764
6.2,-0.5769396704448773,-0.4467647318232317,1.3542840529240365,0.9639746851164176,0.7905714764974372,0.840680092546874,0.7908166849582484,0.8438365693987117,0.19173183907023764
6.22,-0.6172456014533314,-0.44301242208769853,1.358375214716134,0.9640308954045321,0.7905714764974372,0.840680092546874,0.7916971528050033,0.84294446111807,0.19173183907023764
6.24,-0.653920293913489,-0.4392757351839097,1.3540398597605419,0.9640323978906825,0.7905714764974372,0.840680092546874,0.7926007338247065,0.8420987442852689,0.19173183907023764
6.26,-0.6862928161996519,-0.43547825579673183,1.341366141954283,0.96397931137709,0.7905714764974372,0.840680092546874,0.7935459406445322,0.8412820896949563,0.19173183907023764
6.28,-0.7138083871338691,-0.43154098578033684,1.320640500901506,0.9638672574771386,0.7905714764974372,0.840680092546874,0.7945520749889496,0.840477778653589,0.19173183907023764
6.3,-0.7360606281495456,-0.42738100774399174,1.2923381150255857,0.9636870302577506,0.7905714764974372,0.840680092546874,0.7956395226130767,0.8396694311154951,0.19173183907023764
6.32,-0.7528130291926386,-0.42290996979464895,1.2571102200960407,0.9634239041104726,0.7905714764974372,0.840680092546874,0.7968300588628329,0.8388407348979314,0.19173183907023764
6.34,-0.764008366437566,-0.418032265764008,1.215772191903071,0.963056524995498,0.7905714764974372,0.840680092546874,0.7981471988440119,0.8379751613885779,0.19173183907023764
6.359999999999999,-0.7697675451939807,-0.4126426232750138,1.1692967555448848,0.9625552731130975,0.7905714764974372,0.840680092546874,0.79961666736579,0.8370556306493269,0.19173183907023764
6.38,-0.7703810275557181,-0.4066221648222583,1.1188168884419885,0.9618798308379407,0.7905714764974372,0.840680092546874,0.8012671633194752,0.8360639103557457,0.19173183907023764
6.3999999999999995,-0.7662969733159539,-0.39983170151920866,1.0656426696763268,0.9609754322733918,0.7905714764974372,0.840680092546874,0.8031316487299427,0.8349794968144114,0.19173183907023764
6.42,-0.7581117309408963,-0.3921048203962404,1.0112911273578917,0.9597675489165969,0.7905714764974372,0.840680092546874,0.8052489904318375,0.8337791055573618,0.19173183907023764
6.4399999999999995,-0.746561983659185,-0.3832370870220725,0.9575289039662186,0.9581538431110393,0.7905714764974372,0.840680092546874,0.8076664000203102,0.8324356720091095,0.19173183907023764
6.46,-0.7325161924160245,-0.37297058457466603,0.9064187846155286,0.9559918595698986,0.7905714764974372,0.840680092546874,0.8104426238354315,0.8309167154644238,0.19173183907023764
6.4799999999999995,-0.7169563893381136,-0.36097570966386827,0.8603438321259997,0.9530808892227454,0.7905714764974372,0.840680092546874,0.8136512150686949,0.8291825482141022,0.19173183907023764
6.5,-0.7009306266773654,-0.3468350966634897,0.8219569695258596,0.9491370817289057,0.7905714764974372,0.840680092546874,0.817382400563486,0.827185183672532,0.19173183907023764
6.52,-0.6854476264584866,-0.3300392060090862,0.7939794331458163,0.9437633011826253,0.7905714764974372,0.840680092546874,0.8217409502536034,0.824869324681521,0.19173183907023764
6.54,-0.6712947581905764,-0.31000915270242735,0.7787845652534854,0.9364210288136041,0.7905714764974372,0.840680092546874,0.826836350032627,0.8221773560255635,0.19173183907023764
6.56,-0.6588102480913832,-0.28616802434935545,0.7778040230100586,0.9264226204661579,0.7905714764974372,0.840680092546874,0.8327611520452258,0.8190604699648127,0.19173183907023764
6.58,-0.647721712901248,-0.25808273813555205,0.790969713792228,0.9129783504105979,0.7905714764974372,0.840680092546874,0.8395548551310205,0.8154972838934377,0.19173183907023764
6.6,-0.6372004166547303,-0.2256851359861326,0.816508131813992,0.8953464406672825,0.7905714764974372,0.840680092546874,0.8471558358089487,0.8115186402828737,0.19173183907023764
6.619999999999999,-0.620476901505802,-0.20086947412529882,0.8557195264781119,0.880370657026749,0.7905714764974372,0.8406800925468741,0.8553547499299198,0.8072316528725383,0.19173183907023764
6.64,-0.6059111333742491,-0.16427425193715678,0.8800817790763595,0.8560529231782098,0.9287085142858236,0.7693544164018686,0.863780886577919,0.8028267395663563,0.19173183907023764
6.659999999999999,-0.589997937467057,-0.13091865511995565,0.900539058098754,0.8341021122175386,0.9287085142858229,0.7693544164018691,0.8719772698869579,0.7985388301452689,0.19173183907023764
6.68,-0.5738010998140919,-0.10637006471359134,0.9167931282695356,0.8220104023807342,0.9287085142858229,0.7693544164018691,0.8795731483873245,0.7945582867928488,0.19173183907023764
6.699999999999999,-0.5582035309209109,-0.09198301881087961,0.9292017028504774,0.8218064272635235,0.9287085142858229,0.7693544164018691,0.8863590970643215,0.7909921071496442,0.19173183907023764
6.72,-0.5437669568214654,-0.08809649540194847,0.9384388312934493,0.8341409509003409,0.9287085142858229,0.7693544164018691,0.8922733713615032,0.78787094907385,0.19173183907023764
6.739999999999999,-0.5307431441654638,-0.0941727288074507,0.9452277020988418,0.8582521808982964,0.9287085142858229,0.7693544164018691,0.8973553079054273,0.7851731679980378,0.19173183907023764
6.76,-0.5191592661800803,-0.10910544755394053,0.9502002917538782,0.8923367841461877,0.9287085142858229,0.7693544164018691,0.9016972519397874,0.7828496123515345,0.19173183907023764
6.779999999999999,-0.5089143540001774,-0.13154821501291386,0.9538525324170715,0.9340644580078504,0.9287085142858229,0.7693544164018691,0.9054084291849348,0.7808422486354646,0.19173183907023764
6.8,-0.499854399155412,-0.16015788235280942,0.9565505994238718,0.9810065170537584,0.9287085142858229,0.7693544164018691,0.9085932794809621,0.7790953158742921,0.19173183907023764
6.819999999999999,-0.4918181863790263,-0.19372324047950362,0.9585563815201273,1.0308892630267568,0.9287085142858229,0.7693544164018691,0.9113416021719561,0.7775603771591637,0.19173183907023764
6.84,-0.4846587908089626,-0.23120172964108587,0.9600550803383943,1.0816951413492493,0.9287085142858229,0.7693544164018691,0.9137263866738417,0.7761973982371668,0.19173183907023764
6.859999999999999,-0.4782494804895245,-0.2717021928804063,0.9611780996115464,1.1316729863242907,0.9287085142858229,0.7693544164018691,0.915805634088366,0.7749737596609492,0.19173183907023764
6.88,-0.47248178622385295,-0.3144445456956837,0.9620197937755584,1.179309963077829,0.9287085142858229,0.7693544164018691,0.917625593249148,0.7738625317928046,0.19173183907023764
6.8999999999999995,-0.4672609324908409,-0.3587151031819531,0.9626489010076615,1.2232966926902222,0.9287085142858229,0.7693544164018691,0.919223954714574,0.772840763354031,0.19173183907023764
6.92,-0.4625013682633257,-0.4038271222133829,0.9631160780478828,1.2625000080922089,0.9287085142858229,0.7693544164018691,0.9206323841552609,0.771888101299944,0.19173183907023764
6.9399999999999995,-0.4581234128383253,-0.4490910723123046,0.9634588274495812,1.2959477481169082,0.9287085142858229,0.7693544164018691,0.9218782850060575,0.770985797074167,0.19173183907023764
6.96,-0.45405107161163527,-0.4937969245714648,0.9637047638795695,1.322825003750137,0.9287085142858229,0.7693544164018691,0.9229859226656408,0.7701160290749125,0.19173183907023764
6.9799999999999995,-0.45021068237495737,-0.537209743627114,0.9638738309584335,1.3424789759957874,0.9287085142858229,0.7693544164018691,0.9239771125231859,0.7692614352851701,0.19173183907023764
7.0,-0.4465299922600826,-0.5785789301501003,0.963979829596702,1.354428671629108,0.9287085142858229,0.7693544164018691,0.9248716541490717,0.7684047610691463,0.19173183907023764
7.02,-0.44293735631294234,-0.6171600413545311,0.9640314570378274,1.358375471367666,0.9287085142858229,0.7693544164018691,0.9256876411392265,0.7675285557802813,0.19173183907023764
7.04,-0.439360876491365,-0.6522462652643198,0.9640329610602065,1.354211041473472,0.9287085142858229,0.7693544164018691,0.92644172244949,0.766614881366919,0.19173183907023764
7.06,-0.4357274070004014,-0.6832048658636889,0.9639844610474398,1.3420201216681462,0.9287085142858229,0.7693544164018691,0.9271493503556625,0.7656450188909575,0.19173183907023764
7.08,-0.43196141638926805,-0.709512958951703,0.9638819574141568,1.322077283222104,0.9287085142858229,0.7693544164018691,0.9278250253406606,0.7645991718833037,0.19173183907023764
7.1,-0.4279837130596532,-0.7307873215771625,0.9637170300556269,1.294838500108674,0.9287085142858229,0.7693544164018691,0.9284825372951708,0.7634561672764362,0.19173183907023764
7.12,-0.4237100060291212,-0.7468045746406974,0.9634762057504102,1.2609299174946222,0.9287085142858229,0.7693544164018691,0.9291352023918976,0.7621931432896993,0.19173183907023764
7.14,-0.41904918140812125,-0.7575104813929785,0.9631399445077774,1.2211372267284508,0.9287085142858229,0.7693544164018691,0.9297961034559338,0.7607851863446812,0.19173183907023764
7.159999999999999,-0.4139010210452754,-0.7630194967980549,0.9626811427351422,1.1763994564910918,0.9287085142858229,0.7693544164018691,0.930478356877438,0.7592048341189243,0.19173183907023764
7.18,-0.4081523940482291,-0.763607117163572,0.9620629009244501,1.1278112036123191,0.9287085142858229,0.7693544164018691,0.9311955628977546,0.7574212009231652,0.19173183907023764
7.199999999999999,-0.40167065362961857,-0.7596984823662302,0.9612350535879408,1.0766370164516017,0.9287085142858229,0.7693544164018691,0.9319626209461883,0.7553984180675076,0.19173183907023764
7.22,-0.3942973467393095,-0.7518586471974168,0.9601293131742018,1.0243361078755493,0.9287085142858229,0.7693544164018691,0.9327960354397024,0.7530940078355671,0.19173183907023764
7.239999999999999,-0.38583820660034285,-0.7407830422667999,0.9586519367738546,0.9725969561668708,0.9287085142858229,0.7693544164018691,0.9337145456929691,0.7504563434460888,0.19173183907023764
7.26,-0.3760485958618671,-0.7272858475950348,0.9566725002059764,0.9233734121899012,0.9287085142858229,0.7693544164018691,0.9347401995071474,0.7474211778782749,0.19173183907023764
7.279999999999999,-0.3646163439498723,-0.7122787322347374,0.9540073589516168,0.8788990129744475,0.9287085142858229,0.7693544164018691,0.9358995402042795,0.7439080322909299,0.19173183907023764
7.3,-0.3511467081797316,-0.696723861004455,0.950396982850384,0.8416351228572712,0.9287085142858229,0.7693544164018691,0.9372243435886782,0.7398181134691533,0.19173183907023764
7.319999999999999,-0.3351585939491947,-0.6815387994770585,0.9454785971343275,0.8140897345662375,0.9287085142858229,0.7693544164018691,0.9387510065303434,0.7350366248751131,0.19173183907023764
7.34,-0.31610686198630356,-0.6674396801809008,0.938760930283802,0.7984553989952154,0.9287085142858229,0.7693544164018691,0.9405173420421119,0.7294435396925487,0.19173183907023764
7.359999999999999,-0.2934508454683936,-0.6547490805891376,0.9296180001569404,0.7960949930769036,0.9287085142858229,0.7693544164018691,0.9425554055424611,0.7229373664260491,0.19173183907023764
7.38,-0.2667897839794495,-0.6432601419562678,0.9173336267999112,0.8070459740093074,0.9287085142858229,0.7693544164018691,0.9448794752499697,0.7154748111632598,0.19173183907023764
7.3999999999999995,-0.23607291175906964,-0.6322819509289963,0.901240693913546,0.8298087592512395,0.9287085142858229,0.7693544164018691,0.9474700345379369,0.7071235655081615,0.19173183907023764
7.419999999999999,-0.18822532832179226,-0.6255688616820893,0.8722650909828306,0.8454003909244902,0.9287085142858229,0.7693544164018691,0.9502582397470317,0.698113480521829,0.19173183907023764
7.4399999999999995,-0.149496842718644,-0.6110789100429052,0.8454996609369101,0.8721792832935403,0.9748028571612393,0.61766145025106,0.9531213819376823,0.6888515540574897,0.19173183907023764
7.459999999999999,-0.1140492378149931,-0.5950339543879664,0.8209538279834865,0.8946191783955415,0.974802857161239,0.6176614502510608,0.9559079627467569,0.6798394595523303,0.19173183907023764
7.4799999999999995,-0.08774959902613183,-0.5785533901717254,0.8066019533673676,0.9124206853609416,0.974802857161239,0.6176614502510608,0.95849526815627,0.6714841285315596,0.19173183907023764
7.499999999999999,-0.07209855250780933,-0.5625823500945166,0.8047769842354909,0.9259951104703553,0.974802857161239,0.6176614502510608,0.9608144469385865,0.6640152756434206,0.19173183907023764
7.52,-0.06750995718589098,-0.5477342672583002,0.8163085999179188,0.9360918350563472,0.974802857161239,0.6176614502510608,0.9628459766637685,0.6575003792743466,0.19173183907023764
7.539999999999999,-0.07343921910591272,-0.5342961048169161,0.8404492260515275,0.9435081154350946,0.974802857161239,0.6176614502510608,0.9646041352689197,0.651895847679399,0.19173183907023764
7.56,-0.08871186273514658,-0.5223151606022607,0.8752770937797858,0.9489379718717302,0.974802857161239,0.6176614502510608,0.9661209827793096,0.6470998013974674,0.19173183907023764
7.579999999999999,-0.11188692640221087,-0.5116998174549576,0.9182800969043979,0.9529248539714404,0.974802857161239,0.6176614502510608,0.9674343307667252,0.6429917374396331,0.19173183907023764
7.6,-0.14152966831968605,-0.5022989339120987,0.966845167679078,0.9558694888283288,0.974802857161239,0.6176614502510608,0.9685805399531949,0.6394563107194573,0.19173183907023764
7.619999999999999,-0.17635485849376142,-0.49395081587280576,1.018543399131925,0.9580582239460785,0.974802857161239,0.6176614502510608,0.9695912621894206,0.6363941426246973,0.19173183907023764
7.64,-0.2152660133570904,-0.4865066006516099,1.071238289613917,0.9596934322078652,0.974802857161239,0.6176614502510608,0.970492750455241,0.6337241879749087,0.19173183907023764
7.659999999999999,-0.25733442594827605,-0.479837107495789,1.1230905256501227,0.9609186353092148,0.974802857161239,0.6176614502510608,0.9713065049471099,0.6313817166808431,0.19173183907023764
7.68,-0.30175322498536383,-0.4738312889538493,1.1725210714622383,0.9618368535266056,0.974802857161239,0.6176614502510608,0.9720503963719765,0.6293147391444223,0.19173183907023764
7.699999999999999,-0.3477873209173524,-0.4683917634431646,1.2181684863038464,0.9625231183862477,0.974802857161239,0.6176614502510608,0.9727397815208311,0.6274804742848731,0.19173183907023764
7.72,-0.39472951491637454,-0.4634303423503559,1.2588562908258516,0.9630327132149827,0.974802857161239,0.6176614502510608,0.9733884059974334,0.6258425388062292,0.19173183907023764
7.739999999999999,-0.4418674442986281,-0.4588646517986378,1.2935747841173282,0.9634065590621714,0.974802857161239,0.6176614502510608,0.9740090587926061,0.6243689779165826,0.19173183907023764
7.76,-0.4884637110753132,-0.45461593313503207,1.3214762575007195,0.9636747834787511,0.974802857161239,0.6176614502510608,0.974614024324412,0.6230309914826505,0.19173183907023764
7.779999999999999,-0.5337505770935729,-0.4506076840066021,1.3418801885864513,0.9638591416803499,0.974802857161239,0.6176614502510608,0.9752154007141832,0.6218021328432403,0.19173183907023764
7.8,-0.5769396704448765,-0.44676473182323234,1.3542840529240365,0.9639746851164176,0.974802857161239,0.6176614502510608,0.9758253458194692,0.6206577797137923,0.19173183907023764
7.819999999999999,-0.6172456014533292,-0.44301242208769853,1.358375214716134,0.9640308954045321,0.974802857161239,0.6176614502510608,0.9764562938420995,0.6195747352057976,0.19173183907023764
7.84,-0.6539202939134883,-0.4392757351839107,1.354039859760542,0.9640323978906825,0.974802857161239,0.6176614502510608,0.9771211659787769,0.6185308766606292,0.19173183907023764
7.859999999999999,-0.6862928161996502,-0.4354782557967325,1.3413661419542833,0.96397931137709,0.974802857161239,0.6176614502510608,0.9778335836503266,0.6175048153986241,0.19173183907023764
7.88,-0.7138083871338674,-0.43154098578033717,1.3206405009015065,0.9638672574771386,0.974802857161239,0.6176614502510608,0.9786080844120394,0.61647555783106,0.19173183907023764
7.8999999999999995,-0.7360606281495448,-0.4273810077439924,1.2923381150255862,0.9636870302577506,0.974802857161239,0.6176614502510608,0.9794603400113395,0.6154221687903807,0.19173183907023764
7.92,-0.7528130291926373,-0.4229099697946496,1.2571102200960413,0.9634239041104726,0.974802857161239,0.6176614502510608,0.9804073850067268,0.61432343326274,0.19173183907023764
7.9399999999999995,-0.7640083664375646,-0.4180322657640083,1.215772191903072,0.963056524995498,0.974802857161239,0.6176614502510608,0.9814678852349721,0.6131574939435612,0.19173183907023764
7.959999999999999,-0.7697675451939787,-0.41264262327501344,1.1692967555448868,0.9625552731130975,0.974802857161239,0.6176614502510608,0.982662509705186,0.6119014099925093,0.19173183907023764
7.9799999999999995,-0.770381027555717,-0.40662216482225866,1.1188168884419902,0.9618798308379407,0.974802857161239,0.6176614502510608,0.9840145214855267,0.610530384763109,0.19173183907023764
7.999999999999999,-0.7662969733159528,-0.3998317015192093,1.065642669676329,0.9609754322733918,0.974802857161239,0.6176614502510608,0.985550747977041,0.6090163614009232,0.19173183907023764
8.02,-0.7581117309408953,-0.3921048203962412,1.011291127357894,0.9597675489165971,0.974802857161239,0.6176614502510608,0.9873030443295824,0.6073271211736453,0.19173183907023764
8.04,-0.7465619836591844,-0.38323708702207393,0.9575289039662205,0.9581538431110397,0.974802857161239,0.6176614502510608,0.9893104082129994,0.6054247087429244,0.19173183907023764
8.059999999999999,-0.7325161924160246,-0.37297058457466825,0.9064187846155317,0.9559918595698992,0.974802857161239,0.6176614502510608,0.991621662720144,0.6032630542239288,0.19173183907023764
8.08,-0.7169563893381126,-0.3609757096638697,0.8603438321259997,0.9530808892227456,0.974802857161239,0.6176614502510608,0.9942981803018203,0.600785424834928,0.19173183907023764
8.1,-0.7009306266773647,-0.34683509666349055,0.821956969525863,0.9491370817289059,0.974802857161239,0.6176614502510608,0.997415419380652,0.5979229030736369,0.19173183907023764
8.12,-0.685447626458486,-0.33003920600908754,0.7939794331458191,0.9437633011826259,0.974802857161239,0.6176614502510608,1.0010611065062778,0.5945958738207574,0.19173183907023764
8.139999999999999,-0.6712947581905759,-0.310009152702429,0.7787845652534898,0.9364210288136047,0.974802857161239,0.6176614502510608,1.005326959550157,0.5907213039142057,0.19173183907023764
8.16,-0.6588102480913824,-0.2861680243493562,0.7778040230100604,0.9264226204661582,0.974802857161239,0.6176614502510608,1.0102904849698275,0.5862289022166185,0.19173183907023764
8.18,-0.6477217129012471,-0.2580827381355525,0.7909697137922315,0.9129783504105982,0.974802857161239,0.6176614502510608,1.015984623038398,0.5810881349340786,0.19173183907023764
8.2,-0.6372004166547296,-0.22568513598613388,0.8165081318139944,0.8953464406672832,0.974802857161239,0.6176614502510608,1.0223573565005228,0.5753442007016181,0.19173183907023764
8.219999999999999,-0.6204769015058005,-0.20086947412529946,0.8557195264781152,0.8803706570267493,0.974802857161239,0.6176614502510607,1.0292325562422817,0.5691529098563782,0.19173183907023764
8.239999999999998,-0.6059111333742482,-0.16427425193715925,0.8800817790763612,0.8560529231782117,1.0908620915388003,0.514223317040015,1.0362985129198172,0.5627908900295525,0.19173183907023764
8.259999999999998,-0.5899979374670556,-0.13091865511995776,0.9005390580987556,0.8341021122175403,1.0908620915388,0.5142233170400149,1.043171032065005,0.5565993355275579,0.19173183907023764
8.279999999999998,-0.5738010998140908,-0.10637006471359312,0.9167931282695366,0.8220104023807346,1.0908620915388,0.5142233170400149,1.049538351197271,0.5508548300970872,0.19173183907023764
8.299999999999999,-0.558203530920909,-0.09198301881088061,0.9292017028504788,0.8218064272635243,1.0908620915388,0.5142233170400149,1.0552242340050153,0.5457130917343307,0.19173183907023764
8.319999999999999,-0.5437669568214638,-0.08809649540195008,0.93843883129345,0.8341409509003412,1.0908620915388,0.5142233170400149,1.0601765000498686,0.5412191703712678,0.19173183907023764
8.339999999999998,-0.5307431441654626,-0.09417272880745214,0.9452277020988424,0.8582521808982965,1.0908620915388,0.5142233170400149,1.0644278673408984,0.5373423188231372,0.19173183907023764
8.359999999999998,-0.5191592661800796,-0.10910544755394147,0.9502002917538783,0.8923367841461862,1.0908620915388,0.5142233170400149,1.0680555564275924,0.5340119643780077,0.19173183907023764
8.379999999999999,-0.5089143540001764,-0.1315482150129174,0.9538525324170718,0.9340644580078532,1.0908620915388,0.5142233170400149,1.0711509291591579,0.5311447334340174,0.19173183907023764
8.399999999999999,-0.49985439915541025,-0.16015788235280937,0.9565505994238721,0.9810065170537572,1.0908620915388,0.5142233170400149,1.0738012770153451,0.5286606437171658,0.19173183907023764
8.419999999999998,-0.49181818637902414,-0.19372324047950296,0.9585563815201275,1.030889263026755,1.0908620915388,0.5142233170400149,1.0760815323593194,0.526490447864412,0.19173183907023764
8.439999999999998,-0.4846587908089619,-0.23120172964108443,0.9600550803383946,1.0816951413492457,1.0908620915388,0.5142233170400149,1.0780524353964465,0.5245772176429063,0.19173183907023764
8.459999999999999,-0.478249480489524,-0.27170219288041003,0.9611780996115464,1.1316729863242927,1.0908620915388,0.5142233170400149,1.0797620528905247,0.5228749341177688,0.19173183907023764
8.479999999999999,-0.47248178622385256,-0.31444454569568453,0.9620197937755587,1.1793099630778285,1.0908620915388,0.5142233170400149,1.0812484835544567,0.5213460120781677,0.19173183907023764
8.499999999999998,-0.46726093249084094,-0.35871510318195476,0.9626489010076613,1.2232966926902222,1.0908620915388,0.5142233170400149,1.0825425260775179,0.5199588480413134,0.19173183907023764
8.519999999999998,-0.46250136826332555,-0.40382712221338213,0.9631160780478828,1.2625000080922075,1.0908620915388,0.5142233170400149,1.083669789698668,0.5186858534587945,0.19173183907023764
8.54,-0.4581234128383245,-0.44909107231230716,0.9634588274495812,1.295947748116909,1.0908620915388,0.5142233170400149,1.0846521543470886,0.5175020538374884,0.19173183907023764
8.559999999999999,-0.45405107161163444,-0.4937969245714644,0.9637047638795695,1.3228250037501366,1.0908620915388,0.5142233170400149,1.0855086910271987,0.5163841529147405,0.19173183907023764
8.579999999999998,-0.4502106823749563,-0.5372097436271137,0.9638738309584338,1.342478975995787,1.0908620915388,0.5142233170400149,1.0862562119995556,0.5153099088665589,0.19173183907023764
8.599999999999998,-0.4465299922600811,-0.5785789301500972,0.963979829596702,1.3544286716291074,1.0908620915388,0.5142233170400149,1.086909603741197,0.5142576851903392,0.19173183907023764
8.62,-0.44293735631294084,-0.6171600413545316,0.9640314570378274,1.358375471367666,1.0908620915388,0.5142233170400149,1.0874820516051398,0.513206079789343,0.19173183907023764
8.639999999999999,-0.4393608764913625,-0.6522462652643172,0.9640329610602065,1.3542110414734723,1.0908620915388,0.5142233170400149,1.0879852204776184,0.5121335777418435,0.19173183907023764
8.659999999999998,-0.4357274070003992,-0.6832048658636873,0.9639844610474398,1.3420201216681473,1.0908620915388,0.5142233170400149,1.0884294219621697,0.5110182053748759,0.19173183907023764
8.679999999999998,-0.4319614163892651,-0.7095129589516997,0.9638819574141565,1.3220772832221066,1.0908620915388,0.5142233170400149,1.0888237778007097,0.5098371820383664,0.19173183907023764
8.7,-0.4279837130596503,-0.7307873215771614,0.9637170300556267,1.2948385001086744,1.0908620915388,0.5142233170400149,1.0891763791213784,0.5085665704492853,0.19173183907023764
8.719999999999999,-0.42371000602911835,-0.7468045746406954,0.9634762057504102,1.2609299174946247,1.0908620915388,0.5142233170400149,1.0894944382511762,0.507180915474369,0.19173183907023764
8.739999999999998,-0.41904918140811903,-0.7575104813929773,0.9631399445077771,1.2211372267284533,1.0908620915388,0.5142233170400149,1.0897844312391842,0.5056528326747882,0.19173183907023764
8.759999999999998,-0.41390102104527277,-0.7630194967980536,0.9626811427351418,1.1763994564910956,1.0908620915388,0.5142233170400149,1.0900522327981712,0.5039524605938563,0.19173183907023764
8.779999999999998,-0.4081523940482273,-0.7636071171635719,0.9620629009244499,1.1278112036123238,1.0908620915388,0.5142233170400149,1.0903033349343132,0.5020465016305476,0.19173183907023764
8.799999999999999,-0.4016706536296166,-0.7596984823662296,0.9612350535879406,1.0766370164516026,1.0908620915388,0.5142233170400149,1.0905432488035018,0.4998965086384241,0.19173183907023764
8.819999999999999,-0.39429734673930755,-0.7518586471974162,0.9601293131742016,1.0243361078755526,1.0908620915388,0.5142233170400149,1.090777396527597,0.49745723393508046,0.19173183907023764
8.839999999999998,-0.38583820660034085,-0.7407830422668,0.9586519367738543,0.9725969561668747,1.0908620915388,0.5142233170400149,1.0910110896328373,0.4946740124114785,0.19173183907023764
8.859999999999998,-0.37604859586186495,-0.7272858475950351,0.9566725002059758,0.9233734121899071,1.0908620915388,0.5142233170400149,1.0912497056638115,0.4914791324199385,0.19173183907023764
8.879999999999999,-0.364616343949871,-0.7122787322347373,0.9540073589516165,0.8788990129744476,1.0908620915388,0.5142233170400149,1.0914989397613544,0.4877880424542874,0.19173183907023764
8.899999999999999,-0.35114670817973037,-0.6967238610044556,0.9503969828503839,0.8416351228572739,1.0908620915388,0.5142233170400149,1.091765000560988,0.48349715074894983,0.19173183907023764
8.919999999999998,-0.33515859394919423,-0.6815387994770592,0.9454785971343275,0.8140897345662391,1.0908620915388,0.5142233170400149,1.0920545927200722,0.47848621577693257,0.19173183907023764
8.939999999999998,-0.3161068619863022,-0.6674396801809017,0.9387609302838016,0.7984553989952197,1.0908620915388,0.5142233170400149,1.0923744918307192,0.47262957787122556,0.19173183907023764
