t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U
64.5,0.27911,0.11298,0.5755397741376501,0.4434532563467193,11.9,3.3214090000000005
64.52,0.30736,0.11567,0.5995205980600522,0.4572762640225143,11.9,3.6575840000000004
64.54,0.33674,0.11567,0.6235014219824542,0.47109927169830934,11.9,4.007206
64.56,0.34125999999999995,0.11835999999999999,0.6714630698272585,0.4864581691158594,11.9,4.060994
64.58,0.34691000000000005,0.11835999999999999,0.6954438937496605,0.5033529562751644,11.9,4.128229000000001
64.6,0.33787,0.12104999999999999,0.7434055415944647,0.5187118536927144,11.9,4.020653
64.62,0.36386,0.12104999999999999,0.7673863655168668,0.5356066408520199,11.9,4.329934000000001
64.64,0.37628999999999996,0.12373999999999999,0.791367189439269,0.552501428011325,11.9,4.477850999999999
64.66,0.36838,0.12373999999999999,0.815348013361671,0.5693962151706304,11.9,4.383722
64.68,0.34691000000000005,0.12912,0.815348013361671,0.589362781813445,11.9,4.128229000000001
64.7,0.36386,0.12912,0.815348013361671,0.6062575689727501,11.9,4.329934000000001
64.72,0.39776000000000006,0.12373999999999999,0.815348013361671,0.6216164663903005,11.9,4.733344000000001
64.74,0.38533,0.13181,0.815348013361671,0.6400471432913606,11.9,4.585427
64.76,0.35708,0.13181,0.839328837284073,0.6569419304506656,11.9,4.249252
64.78,0.34804,0.13719,0.839328837284073,0.6707649381264607,11.9,4.141676
64.8,0.35934,0.13181,0.815348013361671,0.6891956150275211,11.9,4.276146
64.82000000000001,0.34125999999999995,0.13719,0.791367189439269,0.7030186227033157,11.9,4.060994
64.84,0.32657,0.13719,0.791367189439269,0.7183775201208662,11.9,3.8861830000000004
64.86,0.29267,0.13719,0.7434055415944647,0.7322005277966612,11.9,3.482773
64.88,0.29267,0.13719,0.6954438937496605,0.7444876457307013,11.9,3.482773
64.9,0.31188000000000005,0.13988,0.6474822459048563,0.7552388739229863,11.9,3.711372000000001
64.92,0.29719,0.13719,0.5995205980600522,0.7675259918570263,11.9,3.5365610000000003
64.94,0.24747,0.14257,0.5755397741376501,0.7782772200493113,11.9,2.944893
64.96000000000001,0.22826000000000002,0.14257,0.551558950215248,0.7859566687580863,11.9,2.7162940000000004
64.98,0.23391,0.13719,0.5035973023704439,0.7951720072086168,11.9,2.783529
65.0,0.24295000000000003,0.1345,0.45563565452563964,0.8013155661756368,11.9,2.8911050000000005
65.02,0.19549,0.1345,0.4076740066808355,0.8074591251426564,11.9,2.326331
65.04,0.13447,0.13988,0.3357315349136292,0.8089950148844118,11.9,1.6001930000000002
