time,position,U
77.2,-0.5340707511102649,-1.9632620000000003
77.22,-0.5340707511102649,-1.9632620000000003
77.24,-0.5340707511102649,-1.9632620000000003
77.26,-0.5340707511102649,-1.9632620000000003
77.28,-0.5340707511102649,-1.9632620000000003
77.3,-0.5340707511102649,-1.9632620000000003
77.32000000000001,-0.5340707511102649,-1.9632620000000003
77.34,-0.5340707511102649,-1.9632620000000003
77.36,-0.5340707511102649,-1.9632620000000003
77.38,-0.5340707511102649,-1.9632620000000003
77.4,-0.5340707511102649,-1.9632620000000003
77.42,-0.5340707511102649,-1.9632620000000003
77.44,-0.5340707511102649,-1.9632620000000003
